"subj","rt","resp","cond","r1","r2","t1","t2"
19,1900,1,0.9,10,33.3458,0,45
19,1900,1,0.9,10,29.6421,0,37
19,1776,1,0.9,10,21.3088,0,19
19,2696,0,0.1,10,17.7379,0,37
19,2830,1,0.3,10,15.0458,0,18
19,1968,1,0.7,10,20.7093,0,24
19,2350,1,0.7,10,23.5502,0,31
19,1800,1,0.7,10,18.2742,0,18
19,1866,1,0.9,10,29.6421,0,37
19,2194,1,0.3,10,22.063,0,39
19,2488,0,0.1,10,15.5216,0,29
19,2550,1,0.3,10,18.7215,0,29
19,1582,1,0.7,10,17.0566,0,15
19,2272,0,0.1,10,19.1231,0,42
19,2530,1,0.5,10,21.47,0,31
19,2574,1,0.1,10,16.0757,0,31
19,1892,1,0.5,10,19.99,0,27
19,2284,1,0.3,10,15.0458,0,18
19,2000,0,0.1,10,12.1971,0,17
19,1890,1,0.9,10,19.9199,0,16
19,1848,1,0.5,10,15.55,0,15
19,2108,0,0.1,10,15.2446,0,28
19,2084,0,0.1,10,14.1364,0,24
19,2190,1,0.3,10,20.7264,0,35
19,1934,1,0.9,10,24.5495,0,26
19,1950,1,0.5,10,16.29,0,17
19,1846,1,0.5,10,17.77,0,21
19,1868,1,0.9,10,30.568,0,39
19,2440,1,0.1,10,19.9542,0,45
19,1644,1,0.7,10,17.4625,0,16
19,2238,0,0.7,10,27.6087,0,41
19,2110,1,0.7,10,24.7678,0,34
19,2034,1,0.5,10,24.06,0,38
19,2316,1,0.5,10,15.55,0,15
19,1880,1,0.5,10,25.17,0,41
19,2262,1,0.5,10,26.65,0,45
19,2336,0,0.3,10,23.3996,0,43
19,2582,1,0.5,10,25.91,0,43
19,2640,0,0.5,10,23.32,0,36
19,2920,0,0.3,10,21.0605,0,36
19,2954,0,0.5,10,24.43,0,39
19,1852,1,0.7,10,17.8683,0,17
19,2154,1,0.5,10,18.88,0,24
19,2030,1,0.5,10,26.65,0,45
19,2006,1,0.9,10,24.0866,0,25
19,2022,1,0.5,10,15.92,0,16
19,2048,1,0.7,10,17.8683,0,17
19,2736,0,0.5,10,25.17,0,41
19,2126,0,0.5,10,25.91,0,43
19,1672,1,0.9,10,31.494,0,41
19,1970,1,0.9,10,19.4569,0,15
19,2248,0,0.5,10,25.91,0,43
19,2070,1,0.5,10,22.95,0,35
19,2072,1,0.9,10,31.031,0,40
19,2326,1,0.3,10,15.0458,0,18
19,1766,1,0.5,10,15.55,0,15
19,2004,1,0.5,10,17.03,0,19
19,2312,1,0.7,10,21.521,0,26
19,2860,1,0.5,10,17.4,0,20
19,2314,1,0.3,10,16.3824,0,22
19,2404,0,0.7,10,26.797,0,39
19,2356,0,0.3,10,16.0483,0,21
19,1858,0,0.1,10,19.1231,0,42
19,1724,1,0.9,10,33.3458,0,45
19,3258,1,0.5,10,25.17,0,41
19,2042,0,0.1,10,13.5823,0,22
19,2230,1,0.7,10,25.9853,0,37
19,2326,1,0.7,10,22.7385,0,29
19,1974,0,0.1,10,13.5823,0,22
19,2032,1,0.9,10,24.0866,0,25
19,2238,1,0.7,10,17.8683,0,17
19,1884,1,0.5,10,21.47,0,31
19,1878,1,0.9,10,28.7162,0,35
19,2432,0,0.5,10,25.91,0,43
19,2326,0,0.1,10,15.5216,0,29
19,1990,0,0.1,10,16.9068,0,34
19,2540,1,0.3,10,18.3873,0,28
19,2024,1,0.3,10,16.7166,0,23
20,2052,0,0.3,10,26.9382,0,44
20,2680,1,0.3,10,17.3377,0,22
20,2144,1,0.9,10,45.4004,0,33
20,2256,0,0.5,10,26.92,0,30
20,2094,0,0.5,10,33.688,0,42
20,1948,0,0.1,10,12.989,0,38
20,2066,1,0.9,10,41.8206,0,29
20,2008,1,0.5,10,18.46,0,15
20,2208,1,0.7,10,39.9274,0,40
20,2202,1,0.7,10,31.628,0,28
20,1728,0,0.1,10,12.0567,0,34
20,2286,1,0.5,10,31.996,0,39
20,1592,0,0.3,10,26.5018,0,43
20,2064,1,0.9,10,48.9801,0,37
20,1758,1,0.9,10,33.7663,0,20
20,1774,1,0.9,10,40.0308,0,27
20,2358,1,0.5,10,34.252,0,43
20,2260,0,0.3,10,26.5018,0,43
20,1946,1,0.5,10,25.228,0,27
20,2084,1,0.7,10,41.3106,0,42
20,1974,1,0.7,10,23.3286,0,16
20,2070,1,0.9,10,38.2409,0,25
20,1668,0,0.1,10,13.4551,0,40
20,1804,1,0.5,10,18.46,0,15
20,1808,1,0.5,10,20.716,0,19
20,2440,0,0.3,10,16.9014,0,21
20,2064,1,0.5,10,21.844,0,21
20,1878,0,0.1,10,11.8236,0,33
20,1830,1,0.5,10,22.972,0,23
20,2292,1,0.5,10,21.844,0,21
20,1736,1,0.7,10,22.6369,0,15
20,1958,1,0.7,10,38.5441,0,38
20,1856,0,0.1,10,10.6583,0,28
20,1934,0,0.1,10,14.1543,0,43
20,3258,0,0.3,10,20.3924,0,29
20,2012,1,0.7,10,30.9363,0,27
20,2198,0,0.3,10,25.629,0,41
20,2010,1,0.7,10,33.7028,0,31
20,1780,1,0.9,10,34.6612,0,21
20,2058,0,0.3,10,23.0107,0,35
20,2020,0,0.1,10,13.4551,0,40
20,2024,1,0.3,10,14.2831,0,15
20,1792,1,0.9,10,48.0852,0,36
20,2438,0,0.1,10,10.1922,0,26
20,2258,1,0.5,10,32.56,0,40
20,2504,0,0.5,10,26.92,0,30
20,1932,0,0.3,10,23.4471,0,36
20,2178,1,0.7,10,31.628,0,28
20,2048,1,0.5,10,23.536,0,24
20,2374,1,0.7,10,26.095,0,20
20,2006,1,0.5,10,21.28,0,20
20,1850,1,0.9,10,48.0852,0,36
20,1696,1,0.7,10,28.8615,0,24
20,2274,0,0.1,10,11.3575,0,31
20,1912,0,0.3,10,16.0286,0,19
20,1668,0,0.1,10,12.5228,0,36
20,2232,0,0.3,10,19.0833,0,26
20,1770,0,0.5,10,33.124,0,41
20,2122,0,0.5,10,33.124,0,41
20,1700,1,0.9,10,45.4004,0,33
20,2430,1,0.5,10,26.92,0,30
20,1660,0,0.3,10,26.0654,0,42
20,2032,0,0.3,10,25.1926,0,40
20,2532,1,0.7,10,35.7777,0,34
20,1980,0,0.5,10,29.74,0,35
20,2454,1,0.5,10,24.1,0,25
20,1990,1,0.5,10,22.972,0,23
20,1684,1,0.9,10,38.2409,0,25
20,2092,1,0.5,10,27.484,0,31
20,2038,0,0.5,10,30.868,0,37
20,2202,1,0.5,10,23.536,0,24
20,2690,0,0.7,10,39.9274,0,40
20,2496,0,0.5,10,28.048,0,32
20,1828,0,0.1,10,10.1922,0,26
20,2290,0,0.5,10,30.304,0,36
20,1840,1,0.9,10,43.6105,0,31
20,2172,1,0.9,10,40.9257,0,28
20,2016,0,0.5,10,30.304,0,36
20,1934,1,0.9,10,46.2953,0,34
20,1622,0,0.1,10,13.222,0,39
20,1878,0,0.1,10,14.3874,0,44
20,1676,1,0.7,10,33.7028,0,31
20,2894,1,0.5,10,33.688,0,42
20,2138,1,0.9,10,56.1396,0,45
20,2190,0,0.3,10,17.7741,0,23
20,2204,1,0.5,10,22.408,0,22
20,1642,0,0.1,10,13.9212,0,42
20,2296,0,0.5,10,30.868,0,37
20,3300,0,0.3,10,16.0286,0,19
20,1978,1,0.5,10,18.46,0,15
20,2046,0,0.3,10,26.0654,0,42
20,1912,0,0.1,10,9.0268,0,21
20,2332,0,0.3,10,18.2105,0,24
20,2474,1,0.5,10,29.74,0,35
20,2542,0,0.3,10,17.7741,0,23
20,3240,0,0.3,10,20.3924,0,29
20,2340,1,0.5,10,19.588,0,17
20,1962,0,0.1,10,14.6204,0,45
20,2010,0,0.5,10,28.612,0,33
20,2156,0,0.5,10,25.792,0,28
20,1938,0,0.3,10,20.8288,0,30
20,1972,0,0.5,10,24.1,0,25
20,2290,0,0.5,10,25.792,0,28
20,1922,1,0.9,10,35.5561,0,22
20,2180,0,0.5,10,28.048,0,32
20,1880,0,0.5,10,31.432,0,38
20,1970,1,0.7,10,33.7028,0,31
20,2142,0,0.5,10,29.176,0,34
20,2304,1,0.7,10,26.7866,0,21
20,1834,0,0.1,10,10.1922,0,26
20,2988,1,0.5,10,31.996,0,39
20,1622,0,0.3,10,23.4471,0,36
20,1788,0,0.1,10,11.5906,0,32
20,2798,0,0.5,10,31.996,0,39
20,1760,0,0.1,10,7.8615,0,16
20,1962,0,0.3,10,22.138,0,33
20,1790,1,0.9,10,30.1865,0,16
20,1638,1,0.7,10,30.9363,0,27
20,1792,1,0.9,10,37.346,0,24
20,1618,0,0.5,10,33.688,0,42
20,1614,1,0.7,10,22.6369,0,15
20,1660,0,0.5,10,31.432,0,38
20,2040,1,0.9,10,56.1396,0,45
20,1748,1,0.9,10,56.1396,0,45
20,2212,1,0.7,10,39.2357,0,39
20,2528,1,0.9,10,40.9257,0,28
20,1700,0,0.3,10,20.8288,0,30
20,2062,1,0.5,10,21.844,0,21
20,1920,1,0.7,10,35.7777,0,34
20,1826,1,0.7,10,28.8615,0,24
20,1626,0,0.5,10,34.816,0,44
20,1686,0,0.1,10,12.7559,0,37
20,1636,0,0.3,10,19.5197,0,27
20,1808,1,0.9,10,49.875,0,38
20,1554,0,0.3,10,17.7741,0,23
20,1718,1,0.7,10,31.628,0,28
20,2532,0,0.5,10,34.252,0,43
20,1754,0,0.1,10,12.5228,0,36
20,1952,1,0.9,10,34.6612,0,21
20,1694,1,0.9,10,52.5598,0,41
20,1580,1,0.7,10,35.7777,0,34
20,2322,1,0.5,10,20.716,0,19
20,1764,0,0.3,10,16.9014,0,21
20,2250,1,0.7,10,35.086,0,33
20,1916,0,0.1,10,12.0567,0,34
20,1810,1,0.9,10,39.1358,0,26
20,1630,0,0.1,10,11.5906,0,32
20,2228,0,0.5,10,25.792,0,28
20,2146,1,0.5,10,19.024,0,16
20,1918,1,0.7,10,22.6369,0,15
20,1910,0,0.5,10,23.536,0,24
20,1722,0,0.1,10,7.6284,0,15
20,1748,0,0.3,10,19.0833,0,26
20,1698,0,0.1,10,12.5228,0,36
20,1890,1,0.9,10,31.0815,0,17
20,1536,1,0.9,10,30.1865,0,16
20,2230,1,0.7,10,35.086,0,33
20,1746,0,0.1,10,11.8236,0,33
20,1626,0,0.1,10,7.6284,0,15
20,1692,1,0.9,10,29.2916,0,15
20,1618,0,0.1,10,8.7937,0,20
20,1704,0,0.3,10,22.138,0,33
20,1612,0,0.1,10,7.8615,0,16
20,2104,0,0.5,10,24.664,0,26
20,1676,1,0.9,10,46.2953,0,34
20,1834,0,0.3,10,23.8835,0,37
20,1814,0,0.5,10,30.304,0,36
20,3250,0,0.5,10,19.588,0,17
20,2196,1,0.7,10,32.3196,0,29
20,2494,0,0.5,10,25.792,0,28
20,1982,0,0.5,10,24.1,0,25
20,2080,1,0.5,10,20.716,0,19
20,1840,0,0.5,10,29.74,0,35
20,2008,0,0.5,10,30.304,0,36
20,1680,1,0.9,10,48.9801,0,37
20,1822,1,0.7,10,32.3196,0,29
20,1680,0,0.5,10,28.048,0,32
21,1944,0,0.3,10,28.3753,0,44
21,3544,0,0.9,10,23.8206,0,22
21,2484,1,0.9,10,29.8435,0,33
21,2116,0,0.7,10,25.5891,0,30
21,2026,0,0.3,10,27.509,0,42
21,2486,0,0.3,10,25.7763,0,38
21,2292,0,0.5,10,23.485,0,29
21,4144,1,0.7,10,18.1368,0,15
21,2506,0,0.5,10,28.6,0,40
21,2316,0,0.1,10,18.9342,0,28
21,2142,1,0.9,10,30.391,0,34
21,2590,1,0.9,10,33.1287,0,39
21,2948,1,0.5,10,29.995,0,43
21,2228,0,0.1,10,22.3764,0,37
21,2538,0,0.3,10,17.9791,0,20
21,2032,0,0.3,10,21.0113,0,27
21,2426,0,0.1,10,24.6712,0,43
21,2584,1,0.7,10,32.0479,0,43
21,2584,0,0.3,10,21.0113,0,27
21,2344,0,0.1,10,24.2887,0,42
21,2892,0,0.9,10,20.5354,0,16
21,3220,1,0.7,10,23.105,0,25
21,2290,0,0.5,10,28.6,0,40
21,2914,0,0.1,10,13.9621,0,15
21,3044,0,0.1,10,15.492,0,19
21,2564,0,0.9,10,23.2731,0,21
21,2534,0,0.5,10,19.765,0,21
21,3168,1,0.9,10,29.8435,0,33
21,3048,0,0.5,10,20.695,0,23
21,2810,0,0.7,10,21.1177,0,21
21,2420,0,0.5,10,16.975,0,15
21,2486,0,0.5,10,27.67,0,38
21,2600,0,0.1,10,18.9342,0,28
21,3244,1,0.7,10,32.0479,0,43
21,2408,0,0.3,10,21.8777,0,29
21,2410,1,0.9,10,26.5583,0,27
21,3248,1,0.5,10,29.065,0,41
21,3008,1,0.7,10,26.086,0,31
21,2176,0,0.1,10,16.2569,0,21
21,2298,0,0.5,10,26.275,0,35
21,2082,0,0.5,10,28.6,0,40
21,2124,0,0.3,10,24.9099,0,36
21,2454,0,0.7,10,23.6018,0,26
21,2346,0,0.3,10,26.6426,0,40
21,2182,0,0.5,10,23.95,0,30
21,1916,0,0.3,10,24.9099,0,36
21,2530,0,0.1,10,18.9342,0,28
21,2670,0,0.7,10,22.6082,0,24
21,2256,0,0.1,10,15.8744,0,20
21,2910,1,0.7,10,20.6209,0,20
21,2442,0,0.1,10,21.9939,0,36
21,3336,0,0.7,10,22.6082,0,24
21,2830,1,0.5,10,24.415,0,31
21,2212,0,0.1,10,21.9939,0,36
21,3264,0,0.5,10,22.09,0,26
21,2400,1,0.9,10,34.2237,0,41
21,3336,1,0.7,10,31.0542,0,41
21,2900,1,0.7,10,27.0796,0,33
21,2214,0,0.5,10,23.95,0,30
21,3466,0,0.5,10,29.53,0,42
21,1970,1,0.9,10,33.6762,0,40
21,2034,0,0.3,10,24.0436,0,34
21,2682,1,0.5,10,28.6,0,40
21,2344,0,0.5,10,26.275,0,35
21,2558,0,0.9,10,25.4632,0,25
21,3488,1,0.5,10,20.695,0,23
21,3468,1,0.9,10,25.4632,0,25
21,2316,0,0.5,10,24.415,0,31
21,2404,0,0.3,10,25.3431,0,37
21,3068,0,0.1,10,17.4043,0,24
21,3000,0,0.5,10,28.6,0,40
21,1830,0,0.5,10,24.88,0,32
21,2160,0,0.9,10,26.0108,0,26
21,2224,0,0.5,10,26.74,0,36
21,2648,0,0.7,10,26.086,0,31
21,2202,0,0.3,10,21.4445,0,28
21,2910,0,0.7,10,28.5701,0,36
21,3342,1,0.5,10,25.81,0,34
21,2568,0,0.1,10,23.1413,0,39
21,2474,0,0.3,10,28.3753,0,44
21,2460,0,0.3,10,22.744,0,31
21,2682,0,0.1,10,24.2887,0,42
21,2938,1,0.5,10,19.3,0,20
21,2230,1,0.5,10,30.925,0,45
21,2176,0,0.9,10,24.3682,0,23
21,2782,1,0.5,10,20.23,0,22
21,2246,1,0.5,10,29.53,0,42
21,3032,0,0.5,10,27.205,0,37
21,2446,1,0.9,10,22.178,0,19
21,2540,1,0.7,10,18.1368,0,15
21,2564,0,0.5,10,29.53,0,42
21,2994,0,0.9,10,23.2731,0,21
21,2758,0,0.1,10,17.4043,0,24
21,3126,0,0.5,10,26.275,0,35
21,3004,0,0.7,10,22.1114,0,23
21,2492,0,0.3,10,21.8777,0,29
21,2140,1,0.7,10,19.1304,0,17
21,2614,1,0.5,10,30.925,0,45
21,2444,0,0.5,10,25.345,0,33
21,3220,1,0.9,10,27.1058,0,28
21,3484,1,0.7,10,25.5891,0,30
21,2610,0,0.7,10,23.105,0,25
21,2372,0,0.1,10,18.9342,0,28
21,3154,0,0.5,10,20.23,0,22
21,3080,1,0.5,10,24.88,0,32
21,2484,0,0.3,10,25.7763,0,38
21,2318,1,0.9,10,28.7484,0,31
21,2930,0,0.3,10,24.0436,0,34
21,2388,1,0.5,10,19.765,0,21
21,2506,0,0.3,10,20.5782,0,26
21,2528,1,0.3,10,26.2094,0,39
21,2862,0,0.5,10,26.74,0,36
21,3144,1,0.1,10,19.3166,0,29
21,2672,1,0.9,10,29.296,0,32
21,3020,0,0.3,10,26.2094,0,39
21,3116,0,0.5,10,17.44,0,16
21,2686,1,0.3,10,23.6104,0,33
21,2398,0,0.7,10,18.6336,0,16
21,3088,1,0.7,10,24.0987,0,27
21,2946,0,0.7,10,22.6082,0,24
21,2814,0,0.1,10,24.2887,0,42
21,3200,0,0.3,10,15.8132,0,15
21,2938,1,0.7,10,29.5637,0,38
21,2158,1,0.9,10,36.4139,0,45
21,2704,1,0.3,10,28.8085,0,45
21,2852,0,0.1,10,23.1413,0,39
21,2162,0,0.1,10,18.9342,0,28
21,3176,1,0.9,10,28.2009,0,30
21,2788,1,0.5,10,19.765,0,21
21,2422,0,0.1,10,21.229,0,34
21,2630,0,0.5,10,21.16,0,24
21,2374,0,0.1,10,25.0537,0,44
21,2534,1,0.7,10,29.0669,0,37
21,3020,0,0.3,10,21.0113,0,27
21,2280,0,0.1,10,22.7589,0,38
21,1902,0,0.5,10,20.695,0,23
21,2226,0,0.5,10,23.02,0,28
21,2308,1,0.9,10,35.3188,0,43
21,2180,0,0.5,10,26.74,0,36
21,2622,0,0.9,10,23.2731,0,21
21,2304,0,0.1,10,23.9063,0,41
21,2248,0,0.3,10,24.0436,0,34
21,3096,1,0.5,10,18.835,0,19
21,3026,0,0.5,10,19.765,0,21
21,3014,1,0.5,10,25.345,0,33
21,2020,0,0.1,10,21.229,0,34
21,2268,0,0.1,10,18.1692,0,26
21,2620,0,0.5,10,24.88,0,32
21,3032,0,0.5,10,23.02,0,28
21,3060,1,0.7,10,18.6336,0,16
21,3100,0,0.5,10,16.975,0,15
21,3118,1,0.5,10,21.16,0,24
21,3138,0,0.5,10,16.975,0,15
21,2856,1,0.7,10,23.6018,0,26
21,2596,0,0.5,10,26.74,0,36
21,2056,1,0.9,10,21.083,0,17
21,2684,0,0.1,10,14.3446,0,16
21,2788,1,0.7,10,27.0796,0,33
21,2336,1,0.9,10,29.8435,0,33
21,2284,0,0.1,10,13.9621,0,15
21,2918,1,0.3,10,15.8132,0,15
21,2990,1,0.5,10,19.3,0,20
21,2636,1,0.7,10,27.0796,0,33
21,2812,1,0.9,10,20.5354,0,16
21,2992,0,0.7,10,23.6018,0,26
21,2886,0,0.3,10,24.0436,0,34
21,1992,1,0.9,10,32.0336,0,37
21,2226,0,0.5,10,26.74,0,36
21,2306,0,0.1,10,14.727,0,17
21,2520,1,0.9,10,27.6534,0,29
21,3030,0,0.5,10,23.02,0,28
21,2728,1,0.9,10,25.4632,0,25
21,3366,1,0.5,10,18.835,0,19
21,2980,0,0.5,10,26.275,0,35
21,2710,0,0.3,10,24.9099,0,36
21,3192,0,0.5,10,27.205,0,37
21,2234,1,0.5,10,23.485,0,29
21,2152,0,0.3,10,23.1772,0,32
22,2876,1,0.5,10,19.9,0,44
22,2250,0,0.3,10,13.215,0,22
22,2326,1,0.5,10,17.425,0,33
22,2064,1,0.7,10,18.4177,0,30
22,1998,0,0.1,10,13.7739,0,42
22,2488,1,0.5,10,18.55,0,38
22,2012,0,0.3,10,14.5864,0,29
22,2086,0,0.9,10,17.1747,0,15
22,2174,1,0.9,10,24.3977,0,40
22,1886,0,0.7,10,17.9295,0,28
22,1938,0,0.3,10,15.5659,0,34
22,1992,0,0.7,10,20.6145,0,39
22,1816,0,0.9,10,25.2645,0,43
22,1812,0,0.7,10,20.1263,0,37
22,2066,0,0.3,10,12.8232,0,20
22,2728,1,0.5,10,16.075,0,27
22,1886,0,0.3,10,17.3291,0,43
22,1814,0,0.1,10,13.9314,0,43
22,2188,0,0.5,10,16.075,0,27
22,2106,0,0.5,10,19.45,0,42
22,2124,0,0.5,10,13.6,0,16
22,1522,1,0.9,10,20.0639,0,25
22,2578,1,0.5,10,19,0,40
22,2172,0,0.5,10,13.375,0,15
22,2188,1,0.1,10,10.1515,0,19
22,2880,0,0.1,10,10.4665,0,21
22,2888,1,0.5,10,14.725,0,21
22,2112,1,0.9,10,22.3753,0,33
22,2360,1,0.9,10,19.4861,0,23
22,2254,0,0.1,10,10.4665,0,21
22,2046,0,0.5,10,13.375,0,15
22,2518,0,0.1,10,13.1439,0,38
22,2800,1,0.5,10,16.3,0,28
22,2122,0,0.1,10,13.9314,0,43
22,2164,1,0.5,10,16.525,0,29
22,2760,0,0.3,10,14.1946,0,27
22,2082,0,0.1,10,13.6164,0,41
22,2348,1,0.7,10,18.6618,0,31
22,2134,0,0.5,10,14.725,0,21
22,1804,1,0.9,10,22.9531,0,35
22,2070,1,0.7,10,20.8586,0,40
22,2284,0,0.9,10,17.1747,0,15
22,2364,0,0.3,10,15.9578,0,36
22,2014,1,0.7,10,17.4413,0,26
22,2484,0,0.3,10,16.7414,0,40
22,2198,1,0.7,10,18.4177,0,30
22,2360,1,0.9,10,23.242,0,36
22,1752,1,0.9,10,20.9307,0,28
22,1870,0,0.1,10,10.939,0,24
22,2150,0,0.5,10,14.5,0,20
22,2002,0,0.5,10,14.5,0,20
22,1874,1,0.5,10,18.1,0,36
22,1830,0,0.3,10,13.6068,0,24
22,2060,0,0.1,10,12.0414,0,31
22,2250,1,0.9,10,18.3304,0,19
22,2228,1,0.9,10,23.242,0,36
22,1844,0,0.1,10,11.2539,0,26
22,1864,1,0.5,10,19.225,0,41
22,1610,1,0.5,10,19.225,0,41
22,2060,1,0.7,10,19.15,0,33
22,2166,0,0.5,10,16.75,0,30
22,1866,1,0.5,10,19.45,0,42
22,2150,0,0.3,10,16.7414,0,40
22,1768,1,0.5,10,17.65,0,34
22,1734,0,0.3,10,16.7414,0,40
22,1880,1,0.7,10,19.6382,0,35
22,1994,1,0.5,10,15.625,0,25
22,1686,0,0.1,10,10.7815,0,23
22,1848,0,0.3,10,13.8027,0,25
22,1920,1,0.5,10,16.975,0,31
22,1900,1,0.5,10,18.325,0,37
22,1722,0,0.7,10,16.9532,0,24
22,1898,1,0.5,10,19,0,40
22,1770,1,0.5,10,17.2,0,32
22,1714,0,0.5,10,15.85,0,26
22,1846,0,0.3,10,15.9578,0,36
22,1656,1,0.7,10,18.6618,0,31
22,1644,1,0.9,10,20.9307,0,28
22,1876,1,0.5,10,18.1,0,36
22,1456,1,0.9,10,22.6642,0,34
22,1746,0,0.1,10,13.3014,0,39
22,1704,1,0.9,10,25.5534,0,44
22,2006,1,0.7,10,18.6618,0,31
22,1714,1,0.7,10,21.3468,0,42
22,1812,0,0.5,10,14.5,0,20
22,2244,0,0.3,10,17.7209,0,45
22,1886,0,0.1,10,10.7815,0,23
22,1684,0,0.1,10,10.624,0,22
22,1990,1,0.3,10,17.1332,0,42
22,1758,1,0.7,10,20.1263,0,37
22,2220,1,0.7,10,21.835,0,44
22,2640,0,0.5,10,14.95,0,22
22,1782,0,0.1,10,12.3564,0,33
22,1608,1,0.5,10,16.75,0,30
22,1934,1,0.3,10,17.1332,0,42
22,1786,1,0.9,10,23.8199,0,38
22,1990,0,0.3,10,14.5864,0,29
22,2062,1,0.3,10,11.8437,0,15
22,1824,1,0.3,10,16.7414,0,40
22,1892,1,0.9,10,20.9307,0,28
22,1766,1,0.5,10,17.65,0,34
22,1634,1,0.5,10,18.775,0,39
22,1704,1,0.7,10,21.5909,0,43
22,1694,0,0.1,10,12.9864,0,37
22,1598,0,0.3,10,12.8232,0,20
22,1994,1,0.3,10,14.1946,0,27
22,1880,1,0.3,10,17.3291,0,43
22,1840,1,0.5,10,19.675,0,43
22,2086,1,0.7,10,17.6854,0,27
22,1776,1,0.7,10,21.3468,0,42
22,2104,1,0.5,10,13.6,0,16
22,1682,0,0.1,10,11.0964,0,25
22,1848,1,0.5,10,19,0,40
22,1920,0,0.5,10,13.375,0,15
22,2006,0,0.5,10,14.275,0,19
22,1862,0,0.5,10,14.725,0,21
22,1824,0,0.1,10,10.4665,0,21
22,1742,1,0.3,10,15.37,0,33
22,1936,1,0.7,10,16.7091,0,23
22,1816,0,0.1,10,10.4665,0,21
22,1952,0,0.5,10,13.375,0,15
22,1704,1,0.9,10,23.8199,0,38
22,2114,1,0.5,10,16.3,0,28
22,1664,1,0.5,10,19.675,0,43
22,1780,0,0.1,10,11.7264,0,29
22,2032,1,0.5,10,16.075,0,27
22,1814,1,0.7,10,21.1027,0,41
22,1726,1,0.7,10,18.6618,0,31
22,2224,0,0.3,10,13.0191,0,21
22,1630,1,0.5,10,17.875,0,35
22,2358,1,0.3,10,16.7414,0,40
22,2116,1,0.7,10,14.7564,0,15
22,1732,1,0.5,10,18.1,0,36
22,1640,1,0.9,10,20.3528,0,26
22,1932,1,0.5,10,19,0,40
22,1906,1,0.5,10,16.75,0,30
22,2042,0,0.1,10,12.8289,0,36
22,1764,1,0.9,10,20.9307,0,28
22,1744,1,0.9,10,19.775,0,24
22,2098,1,0.7,10,15.9768,0,20
22,1766,0,0.1,10,10.309,0,20
22,1818,1,0.9,10,23.242,0,36
22,2374,1,0.7,10,16.9532,0,24
22,2174,0,0.3,10,14.9782,0,31
22,1938,0,0.5,10,14.275,0,19
22,2338,1,0.3,10,15.9578,0,36
22,2018,1,0.7,10,17.4413,0,26
22,2084,1,0.5,10,19.225,0,41
22,1750,1,0.9,10,24.6866,0,41
22,1858,0,0.1,10,12.3564,0,33
22,1908,0,0.3,10,14.7823,0,30
22,1978,1,0.5,10,19.45,0,42
22,1652,1,0.7,10,20.8586,0,40
22,1920,0,0.3,10,15.5659,0,34
22,2058,0,0.5,10,19,0,40
22,2288,0,0.3,10,15.7618,0,35
22,1714,0,0.1,10,11.0964,0,25
22,1734,1,0.7,10,16.7091,0,23
22,1938,1,0.9,10,20.0639,0,25
22,2216,0,0.5,10,16.975,0,31
22,1904,1,0.9,10,23.5309,0,37
22,1820,0,0.5,10,15.4,0,24
22,1582,0,0.1,10,13.4589,0,40
22,1938,1,0.9,10,22.0863,0,32
22,1792,0,0.1,10,11.2539,0,26
22,1856,0,0.1,10,12.8289,0,36
22,1946,1,0.7,10,18.6618,0,31
22,1928,1,0.9,10,20.9307,0,28
22,1770,1,0.5,10,18.1,0,36
22,1876,1,0.9,10,22.6642,0,34
22,2206,1,0.5,10,18.775,0,39
22,2220,1,0.5,10,19.9,0,44
22,1832,0,0.1,10,12.0414,0,31
22,1726,1,0.5,10,19.45,0,42
22,1832,1,0.9,10,18.6193,0,20
22,1892,1,0.9,10,25.8423,0,45
22,2062,0,0.7,10,16.7091,0,23
22,2536,1,0.5,10,14.95,0,22
22,1854,0,0.1,10,13.7739,0,42
22,2004,1,0.5,10,18.325,0,37
23,4606,0,0.1,10,9.33,0,44
23,1838,0,0.3,10,12.7248,0,22
23,3956,0,0.1,10,8.0106,0,33
23,3430,0,0.3,10,14.5497,0,30
23,2762,1,0.5,10,22.432,0,42
23,4276,0,0.3,10,16.3746,0,38
23,2038,0,0.5,10,18.584,0,29
23,4196,1,0.7,10,17.752,0,15
23,3342,0,0.1,10,8.8502,0,40
23,4282,0,0.5,10,18.288,0,28
23,4762,1,0.5,10,20.064,0,34
23,3674,1,0.5,10,21.544,0,39
23,3046,1,0.9,10,36.2459,0,43
23,3142,0,0.3,10,16.1464,0,37
23,4104,0,0.5,10,15.92,0,20
23,2680,0,0.3,10,13.8654,0,27
23,2856,1,0.7,10,27.9409,0,43
23,2906,1,0.7,10,27.9409,0,43
23,3060,1,0.9,10,28.6931,0,27
23,3136,0,0.5,10,22.432,0,42
23,2928,0,0.5,10,14.736,0,16
23,3836,0,0.3,10,13.4091,0,25
23,3638,0,0.1,10,8.8502,0,40
23,3974,1,0.9,10,23.0285,0,15
23,3538,0,0.7,10,19.2075,0,19
23,3238,0,0.5,10,16.216,0,21
23,3294,1,0.9,10,31.5254,0,33
23,1642,0,0.1,10,6.8111,0,23
23,2016,1,0.9,10,25.8608,0,21
23,2010,0,0.5,10,14.44,0,15
23,2668,0,0.5,10,21.248,0,38
23,1866,1,0.3,10,14.0935,0,28
23,1840,0,0.1,10,9.2101,0,43
23,3404,1,0.7,10,22.8464,0,29
